duration_ms,explicit,genres,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
246293,f,['eletronic' 'hip hop' 'rap'],51,0.477,0.79,0.599,4.26e-06,10.0,0.344,-7.574,0.0,0.0301,106.0,4.0,0.464
226720,f,['pop'],42,0.00739,0.579,0.691,0.000769,5.0,0.444,-4.787,0.0,0.213,143.0,4.0,0.745
195426,t,['pop'],42,0.595,0.692,0.609,0.151,4.0,0.109,-8.569,0.0,0.0839,118.0,4.0,0.552
199746,t,['pop'],71,0.12,0.621,0.585,1.91e-06,10.0,0.05,-5.632,0.0,0.0457,132.0,4.0,0.668
240426,t,['pop'],54,0.769,0.59,0.331,0.00544,9.0,0.185,-9.986,1.0,0.0609,120.0,4.0,0.292
220266,t,['pop'],42,0.189,0.497,0.619,0.0285,2.0,0.218,-7.836,0.0,0.0388,128.0,4.0,0.0393
194080,f,['pop'],42,0.0985,0.666,0.589,0.00175,0.0,0.112,-8.769,1.0,0.0314,90.0,4.0,0.332
233573,f,['pop'],38,0.00289,0.549,0.652,1.49e-05,7.0,0.138,-5.875,0.0,0.0311,144.0,4.0,0.141
208666,f,['pop'],50,0.187,0.534,0.868,0.0032,11.0,0.148,-5.057,1.0,0.205,160.0,4.0,0.406
287141,f,['eletronic'],13,0.638,0.315,0.681,0.631,3.0,0.112,-7.192,1.0,0.197,187.0,3.0,0.0396
324993,f,['eletronic'],12,0.00546,0.802,0.732,0.165,11.0,0.0541,-7.246,0.0,0.0709,122.0,4.0,0.412
329723,f,['eletronic'],15,0.00198,0.719,0.728,0.0622,1.0,0.119,-5.736,0.0,0.0656,127.0,4.0,0.299
234353,f,['eletronic'],8,0.0478,0.821,0.965,0.913,2.0,0.0942,-6.151,1.0,0.0898,129.0,4.0,0.446
214755,f,['rock'],17,0.000768,0.606,0.795,0.0764,5.0,0.36,-7.505,0.0,0.0461,126.0,4.0,0.291
201769,f,['rock'],18,0.0985,0.824,0.951,0.474,5.0,0.221,-5.02,0.0,0.164,126.0,4.0,0.722
185157,f,['rock'],16,0.0167,0.635,0.949,0.165,5.0,0.0875,-7.257,0.0,0.0572,140.0,4.0,0.522
248916,f,['rock'],15,0.0139,0.726,0.866,0.107,10.0,0.17,-8.024,0.0,0.047,120.0,4.0,0.966
168103,f,['eletronic' 'pop'],47,0.0784,0.713,0.734,0.0239,10.0,0.152,-9.49,1.0,0.0633,152.0,4.0,0.216
178575,f,['eletronic' 'pop'],35,0.000954,0.693,0.855,0.628,0.0,0.086,-6.449,1.0,0.0487,133.0,4.0,0.429
161282,f,['eletronic' 'pop'],49,0.0157,0.765,0.576,0.891,0.0,0.178,-7.931,0.0,0.0493,146.0,4.0,0.427
184752,t,['eletronic' 'pop'],67,0.0107,0.638,0.879,0.193,1.0,0.129,-5.691,1.0,0.0288,150.0,4.0,0.593
144000,f,,63,0.877,0.15,0.0493,0.917,3.0,0.109,-28.278,1.0,0.0458,137.0,3.0,0.033
156874,f,,64,0.98,0.154,0.0696,0.566,3.0,0.111,-26.425,1.0,0.0388,140.0,4.0,0.0935
137750,f,,63,0.948,0.187,0.132,0.74,1.0,0.0975,-27.22,1.0,0.0581,139.0,4.0,0.0555
199000,f,,63,0.956,0.196,0.105,0.865,1.0,0.11,-24.094,1.0,0.0619,138.0,4.0,0.0334
160250,f,,62,0.947,0.177,0.0953,0.863,8.0,0.115,-28.242,1.0,0.044,135.0,5.0,0.0702
141250,f,,64,0.98,0.258,0.129,0.655,6.0,0.118,-27.348,1.0,0.0374,146.0,4.0,0.187
150500,f,,64,0.989,0.151,0.114,0.674,11.0,0.0825,-27.469,1.0,0.0504,140.0,4.0,0.0966
134500,f,,64,0.945,0.199,0.117,0.901,6.0,0.0979,-27.902,1.0,0.0488,138.0,3.0,0.0644
131250,f,,63,0.969,0.141,0.0341,0.741,11.0,0.138,-29.91,1.0,0.0472,141.0,1.0,0.0511
168000,f,,66,0.947,0.261,0.29,0.634,4.0,0.0976,-21.365,1.0,0.0403,66.0,5.0,0.0665
139500,f,,66,0.95,0.232,0.138,0.966,9.0,0.0918,-25.028,0.0,0.0356,68.0,4.0,0.0359
151000,f,,66,0.977,0.213,0.178,0.932,8.0,0.112,-23.445,0.0,0.0449,143.0,4.0,0.0351
194250,f,,65,0.965,0.159,0.0355,0.922,8.0,0.0994,-28.74,1.0,0.0389,133.0,4.0,0.0606
188500,f,,64,0.957,0.224,0.0881,0.842,8.0,0.167,-26.122,1.0,0.065,137.0,3.0,0.0335
135187,f,,69,0.89,0.232,0.125,0.891,5.0,0.111,-24.116,1.0,0.0548,75.0,3.0,0.0912
122874,f,,71,0.983,0.328,0.0686,0.664,0.0,0.0963,-28.37,1.0,0.0496,139.0,4.0,0.0364
142163,f,,69,0.956,0.163,0.0828,0.762,5.0,0.0992,-28.174,1.0,0.0442,139.0,3.0,0.0614
156750,f,,69,0.99,0.159,0.0978,0.819,5.0,0.0917,-27.322,1.0,0.0454,133.0,4.0,0.0614
165375,f,,68,0.893,0.237,0.151,0.848,0.0,0.109,-23.333,1.0,0.0633,145.0,5.0,0.169
126250,f,,64,0.97,0.193,0.0828,0.662,3.0,0.103,-30.481,1.0,0.17,142.0,3.0,0.121
176250,f,,64,0.948,0.142,0.074,0.903,8.0,0.0944,-30.556,1.0,0.0448,142.0,4.0,0.0438
144000,f,,64,0.96,0.199,0.129,0.67,1.0,0.102,-24.692,0.0,0.0417,139.0,4.0,0.039
163090,f,,63,0.981,0.177,0.0767,0.921,11.0,0.105,-28.003,1.0,0.047,137.0,4.0,0.038
156500,f,,63,0.985,0.154,0.0244,0.954,11.0,0.109,-30.859,1.0,0.0399,138.0,4.0,0.0336
144136,f,,63,0.98,0.19,0.155,0.694,11.0,0.105,-23.848,1.0,0.0516,147.0,4.0,0.0373
158750,f,,62,0.97,0.18,0.163,0.841,11.0,0.0988,-24.542,1.0,0.0391,142.0,3.0,0.0374
153562,f,,62,0.947,0.142,0.162,0.791,0.0,0.0895,-25.261,1.0,0.0369,141.0,3.0,0.0266
156750,f,,62,0.793,0.215,0.0841,0.699,0.0,0.107,-26.662,1.0,0.0444,76.0,4.0,0.0341
156250,f,,61,0.937,0.106,0.183,0.656,1.0,0.0969,-27.559,1.0,0.0411,68.0,4.0,0.0292
160500,f,,62,0.95,0.174,0.192,0.763,6.0,0.128,-24.333,1.0,0.0442,143.0,4.0,0.0346
158500,f,,61,0.943,0.137,0.251,0.778,1.0,0.0985,-24.598,1.0,0.0434,143.0,5.0,0.0364
157124,f,,63,0.907,0.145,0.058,0.692,5.0,0.0796,-34.625,1.0,0.053,68.0,3.0,0.038
160000,f,,65,0.946,0.14,0.0941,0.606,0.0,0.102,-28.585,1.0,0.0426,71.0,4.0,0.037
121000,f,,64,0.865,0.148,0.0804,0.73,10.0,0.0896,-27.717,1.0,0.0384,71.0,3.0,0.0354
152500,f,,62,0.89,0.315,0.196,0.877,5.0,0.0987,-20.614,1.0,0.0447,140.0,4.0,0.0648
200560,f,['eletronic'],59,0.0084,0.46,0.962,0.00199,0.0,0.186,-6.447,1.0,0.112,140.0,4.0,0.532
207066,f,['eletronic'],58,0.0635,0.464,0.971,0.000108,9.0,0.073,-5.546,0.0,0.26,140.0,4.0,0.265
136333,f,,64,0.985,0.149,0.0784,0.827,8.0,0.103,-30.388,1.0,0.0422,138.0,5.0,0.0915
127812,f,,65,0.963,0.168,0.0697,0.898,8.0,0.119,-28.839,1.0,0.0502,137.0,4.0,0.11
160500,f,,63,0.96,0.148,0.0639,0.675,8.0,0.105,-31.424,1.0,0.0442,139.0,5.0,0.0736
129500,f,,65,0.935,0.187,0.237,0.698,7.0,0.111,-22.685,1.0,0.0558,141.0,4.0,0.198
131125,f,,65,0.866,0.185,0.212,0.895,7.0,0.0993,-24.36,1.0,0.0621,139.0,4.0,0.107
123000,f,,64,0.768,0.15,0.17,0.968,7.0,0.106,-26.331,1.0,0.0466,139.0,4.0,0.098
179375,f,,65,0.986,0.179,0.149,0.929,7.0,0.0846,-26.484,1.0,0.0386,141.0,4.0,0.171
169537,f,,64,0.982,0.159,0.15,0.554,11.0,0.0818,-27.325,0.0,0.0579,141.0,4.0,0.136
236760,f,['rock'],70,0.333,0.606,0.899,0.000102,7.0,0.0754,-6.412,0.0,0.0758,117.0,4.0,0.66
340280,f,['rock'],32,0.0418,0.68,0.848,0.0214,5.0,0.0874,-8.777,0.0,0.0682,117.0,4.0,0.829
243386,f,['rock'],53,0.0189,0.732,0.812,3.13e-05,5.0,0.0493,-8.068,0.0,0.0521,122.0,4.0,0.908
231520,f,['rock'],28,0.044,0.659,0.773,2.9e-06,0.0,0.0873,-8.179,0.0,0.202,115.0,4.0,0.676
344386,f,['rock'],27,0.0316,0.713,0.917,0.00169,5.0,0.108,-9.859,0.0,0.0648,115.0,4.0,0.692
220000,f,['pop'],65,0.000192,0.693,0.488,0.588,0.0,0.131,-7.17,1.0,0.0367,96.0,4.0,0.13
207818,f,['pop'],39,0.0138,0.63,0.748,0.00507,6.0,0.121,-6.317,1.0,0.0524,110.0,4.0,0.476
183243,f,['pop'],24,0.00213,0.601,0.851,0.492,4.0,0.369,-6.882,1.0,0.0421,148.0,4.0,0.634
216795,f,['pop'],28,0.25,0.309,0.712,5.77e-05,7.0,0.231,-4.511,0.0,0.0839,83.0,4.0,0.168
162909,f,['pop'],52,0.125,0.608,0.621,0.213,8.0,0.226,-7.016,0.0,0.0468,83.0,4.0,0.339
146880,f,['pop'],63,0.0791,0.663,0.849,1.2e-06,11.0,0.192,-4.462,0.0,0.0334,124.0,4.0,0.722
198438,f,,51,0.152,0.667,0.838,0.00884,9.0,0.263,-4.829,0.0,0.0283,125.0,4.0,0.445
182160,f,,0,0.166,0.782,0.685,1.18e-05,4.0,0.126,-6.22,1.0,0.0309,118.0,4.0,0.603
267750,t,['hip hop'],62,0.0351,0.559,0.805,0.00125,10.0,0.122,-3.54,0.0,0.0703,80.0,4.0,0.286
309517,f,['hip hop'],58,0.054,0.595,0.827,2.44e-05,5.0,0.123,-1.959,0.0,0.134,145.0,4.0,0.392
217333,f,['hip hop'],56,0.0104,0.604,0.789,0.292,5.0,0.338,-2.437,0.0,0.137,135.0,4.0,0.563
127741,t,['hip hop'],54,0.655,0.557,0.647,4.82e-05,11.0,0.112,-7.061,1.0,0.0774,124.0,4.0,0.342
207157,f,['rock'],15,0.252,0.635,0.691,0.153,10.0,0.0856,-9.138,1.0,0.0296,95.0,4.0,0.213
219563,f,['pop'],29,0.148,0.488,0.766,0.00192,10.0,0.914,-4.876,0.0,0.0449,67.0,4.0,0.457
223480,f,['eletronic'],60,0.00843,0.867,0.477,0.175,9.0,0.113,-7.183,0.0,0.049,125.0,4.0,0.614
202102,t,['pop'],51,0.836,0.618,0.217,0.000163,10.0,0.538,-15.372,1.0,0.0515,116.0,4.0,0.0872
154442,t,['pop'],49,0.426,0.803,0.338,0.00503,0.0,0.117,-9.397,1.0,0.0415,120.0,4.0,0.0723
434785,f,['eletronic'],54,0.725,0.603,0.642,0.898,1.0,0.117,-9.925,1.0,0.0773,195.0,4.0,0.14
240146,f,['pop' 'r&b' 'rock'],37,0.00238,0.827,0.577,0.259,1.0,0.154,-8.119,0.0,0.202,95.0,4.0,0.489
213340,f,['eletronic'],63,0.0614,0.691,0.856,0.119,10.0,0.034,-5.614,1.0,0.0407,137.0,4.0,0.414
170732,f,['eletronic' 'pop'],44,0.0228,0.572,0.905,0.637,7.0,0.39,-7.494,1.0,0.0513,136.0,4.0,0.759
279986,f,['eletronic' 'rock'],54,0.0881,0.409,0.792,0.000576,10.0,0.103,-5.68,1.0,0.0415,95.0,4.0,0.195
258706,f,['eletronic' 'rock'],52,0.0323,0.554,0.885,0.0238,2.0,0.345,-6.212,1.0,0.0443,105.0,4.0,0.367
287306,f,['eletronic' 'rock'],50,0.621,0.571,0.568,0.513,7.0,0.0687,-6.969,0.0,0.0316,101.0,4.0,0.431
556924,f,['eletronic' 'rock'],55,0.191,0.745,0.847,0.808,1.0,0.112,-4.566,0.0,0.0341,125.0,4.0,0.774
303060,f,['eletronic' 'rock'],35,0.0665,0.763,0.663,0.534,2.0,0.412,-6.285,1.0,0.103,115.0,4.0,0.347
360167,f,['eletronic'],18,0.000139,0.849,0.581,0.261,10.0,0.074,-9.023,1.0,0.0506,120.0,4.0,0.415
427740,f,['eletronic'],18,0.00113,0.655,0.769,0.108,10.0,0.0188,-8.745,0.0,0.0574,122.0,4.0,0.558
391687,f,['eletronic'],12,0.00222,0.807,0.622,0.872,7.0,0.0671,-10.502,0.0,0.159,120.0,4.0,0.833
419084,f,['eletronic'],15,0.000652,0.811,0.553,0.877,10.0,0.618,-9.903,1.0,0.0425,122.0,4.0,0.354
157438,f,['eletronic'],64,0.0748,0.902,0.805,0.0823,6.0,0.0914,-5.003,1.0,0.0468,125.0,4.0,0.745
269800,f,['eletronic'],59,0.0305,0.865,0.691,0.303,3.0,0.0964,-4.845,0.0,0.0501,125.0,4.0,0.456
137419,f,['eletronic' 'pop'],71,0.0226,0.748,0.786,5.54e-05,10.0,0.167,-5.129,0.0,0.057,124.0,4.0,0.664
90393,f,,27,0.167,0.643,0.927,0.897,6.0,0.207,-2.547,0.0,0.528,105.0,4.0,0.668
74783,f,,29,0.0338,0.768,0.888,0.0674,11.0,0.107,-2.161,1.0,0.341,112.0,4.0,0.415
61399,f,,51,0.0011,0.71,0.773,0.584,11.0,0.437,-1.853,1.0,0.0941,114.0,4.0,0.102
81002,f,,30,0.0832,0.584,0.971,0.969,7.0,0.359,0.607,1.0,0.362,112.0,4.0,0.647
61745,f,,41,0.0248,0.712,0.972,0.784,6.0,0.417,-0.484,0.0,0.459,113.0,4.0,0.228
215093,f,['eletronic'],38,0.000923,0.733,0.903,0.261,11.0,0.363,-4.855,0.0,0.0933,128.0,4.0,0.915
222306,f,['eletronic'],19,0.00305,0.818,0.9,0.00429,0.0,0.309,-5.094,0.0,0.0326,118.0,4.0,0.96
351573,f,['eletronic'],0,0.00557,0.853,0.661,0.385,5.0,0.0385,-7.663,0.0,0.0634,127.0,4.0,0.897
442026,f,['eletronic'],13,0.0132,0.82,0.783,0.378,11.0,0.0532,-5.976,0.0,0.137,127.0,4.0,0.324
233243,f,['eletronic'],63,0.0437,0.668,0.982,0.849,9.0,0.887,-7.979,0.0,0.0331,138.0,4.0,0.591
465866,f,['eletronic'],41,0.00292,0.732,0.921,0.865,9.0,0.0706,-8.658,0.0,0.0478,138.0,4.0,0.665
351723,f,['eletronic'],16,0.00127,0.625,0.912,0.566,9.0,0.0429,-11.152,1.0,0.0677,140.0,4.0,0.81
404310,f,['eletronic'],15,0.000171,0.774,0.802,0.884,9.0,0.0859,-8.77,1.0,0.0419,127.0,4.0,0.582
481190,f,['eletronic'],14,0.00171,0.693,0.912,0.864,7.0,0.0783,-7.983,1.0,0.0461,133.0,4.0,0.529
176026,f,['eletronic' 'pop'],41,0.00223,0.619,0.865,0.00451,7.0,0.141,-5.385,0.0,0.0339,138.0,4.0,0.701
370853,f,['eletronic' 'pop'],3,0.000536,0.698,0.759,0.196,0.0,0.0543,-6.067,1.0,0.0617,138.0,4.0,0.431
400453,f,['eletronic' 'pop'],2,0.00851,0.715,0.969,0.192,0.0,0.156,-5.916,1.0,0.0488,138.0,4.0,0.374
332733,f,['eletronic' 'pop'],1,0.00617,0.78,0.989,0.636,2.0,0.0465,-7.204,1.0,0.0732,138.0,4.0,0.406
382773,f,['eletronic' 'pop'],1,0.000275,0.702,0.898,0.5,0.0,0.225,-6.774,1.0,0.0635,138.0,4.0,0.487
185693,f,['eletronic' 'pop' 'rock'],39,0.00339,0.732,0.897,2.44e-05,10.0,0.191,-3.454,0.0,0.04,137.0,4.0,0.946
285596,f,['eletronic' 'pop'],63,0.00383,0.636,0.761,0.00784,9.0,0.0851,-7.752,0.0,0.035,121.0,4.0,0.462
203045,f,['eletronic' 'pop'],41,0.0108,0.677,0.863,0.217,8.0,0.124,-4.97,0.0,0.0425,124.0,4.0,0.458
389740,f,['eletronic' 'pop'],33,0.000342,0.787,0.876,5.98e-05,7.0,0.137,-5.789,1.0,0.122,124.0,4.0,0.324
437028,f,['eletronic' 'pop'],20,0.00547,0.77,0.862,0.667,0.0,0.026,-6.813,1.0,0.1,121.0,4.0,0.846
355968,f,['eletronic'],51,0.0497,0.899,0.677,0.776,3.0,0.0603,-10.042,0.0,0.0394,119.0,4.0,0.657
86777,f,['eletronic'],54,0.136,0.844,0.596,1.84e-05,0.0,0.32,-8.665,1.0,0.24,116.0,4.0,0.543
432989,f,['eletronic'],26,0.00642,0.774,0.632,0.906,4.0,0.0632,-10.758,0.0,0.0446,125.0,4.0,0.859
391983,f,['eletronic'],44,0.0011,0.859,0.546,0.859,9.0,0.0576,-8.829,1.0,0.0825,118.0,4.0,0.722
224680,f,['eletronic' 'pop' 'rock'],65,0.384,0.656,0.621,0.695,5.0,0.177,-12.766,1.0,0.0387,105.0,4.0,0.776
172834,f,['r&b'],69,0.414,0.37,0.527,0.000193,6.0,0.109,-5.892,0.0,0.0512,76.0,4.0,0.222
328213,f,['eletronic' 'pop'],44,0.00363,0.559,0.815,0.0719,9.0,0.668,-6.325,0.0,0.0445,128.0,4.0,0.209
263053,f,,19,0.00882,0.625,0.78,8.67e-05,9.0,0.0997,-6.347,1.0,0.0274,129.0,4.0,0.812
267560,f,,65,0.204,0.662,0.546,2.82e-06,2.0,0.12,-5.868,1.0,0.0288,115.0,4.0,0.196
270773,f,,9,0.0879,0.615,0.804,1.32e-06,4.0,0.313,-5.686,1.0,0.0279,136.0,4.0,0.611
267466,f,,35,0.135,0.354,0.602,0.000723,2.0,0.0856,-5.639,1.0,0.0308,177.0,4.0,0.136
155116,f,['eletronic' 'pop' 'r&b'],29,0.78,0.252,0.0565,0.019,3.0,0.122,-17.913,1.0,0.0369,66.0,3.0,0.0399
237231,f,['eletronic' 'pop' 'r&b'],62,0.0173,0.929,0.573,0.00347,6.0,0.122,-6.934,0.0,0.0511,128.0,4.0,0.305
218910,f,['eletronic' 'pop' 'r&b'],32,0.0624,0.824,0.47,0.0392,2.0,0.703,-9.326,1.0,0.0867,114.0,4.0,0.196
274728,f,['eletronic' 'pop' 'r&b'],50,0.604,0.606,0.448,0.0825,8.0,0.111,-13.182,0.0,0.0356,112.0,4.0,0.199
89014,f,['pop' 'rock'],31,0.843,0.309,0.351,0.0625,0.0,0.268,-17.127,1.0,0.219,135.0,4.0,0.106
208460,t,['pop' 'rock'],32,0.0041,0.888,0.685,0.193,3.0,0.0465,-6.974,0.0,0.0668,118.0,4.0,0.702
194285,t,['pop' 'rock'],29,0.00273,0.879,0.579,0.00398,1.0,0.0996,-8.047,1.0,0.0703,105.0,3.0,0.35
230013,t,['pop' 'rock'],62,0.0259,0.828,0.54,0.179,1.0,0.145,-8.54,1.0,0.0933,120.0,4.0,0.485
266404,t,['pop' 'rock'],28,0.0035,0.736,0.694,0.699,2.0,0.0962,-8.691,1.0,0.0594,119.0,4.0,0.157
136562,f,['pop' 'rock'],82,0.000391,0.528,0.797,0.011,4.0,0.14,-7.487,1.0,0.0485,144.0,4.0,0.751
216146,f,['pop' 'rock'],60,0.000272,0.371,0.778,0.000311,4.0,0.169,-7.969,1.0,0.0497,123.0,4.0,0.482
83593,f,['pop' 'rock'],38,0.765,0.143,0.21,0.934,10.0,0.861,-19.265,1.0,0.0374,148.0,4.0,0.142
241361,f,['pop' 'rock'],46,0.0802,0.328,0.86,0.103,10.0,0.27,-6.663,1.0,0.0638,157.0,4.0,0.625
229250,f,['pop' 'rock'],43,0.00122,0.325,0.844,0.00239,1.0,0.0942,-7.624,1.0,0.0359,100.0,4.0,0.686
208573,f,['eletronic'],65,0.61,0.888,0.876,3.25e-05,8.0,0.375,-4.249,1.0,0.0425,123.0,4.0,0.992
206226,f,['eletronic'],37,0.578,0.879,0.921,0.000374,5.0,0.508,-4.167,0.0,0.0416,125.0,4.0,0.984
289026,f,['eletronic'],50,0.598,0.88,0.903,0.00032,0.0,0.231,-4.105,0.0,0.0395,123.0,4.0,0.982
297800,f,['eletronic'],18,0.538,0.863,0.931,0.00285,0.0,0.497,-3.931,0.0,0.0395,125.0,4.0,0.979
44320,f,['eletronic'],14,0.507,0.92,0.975,0.951,10.0,0.069,-5.372,1.0,0.0532,123.0,4.0,0.765
267859,f,['pop' 'rock'],60,0.834,0.719,0.431,0.739,10.0,0.145,-9.226,1.0,0.0357,112.0,4.0,0.378
95712,f,['pop' 'rock'],21,0.856,0.0806,0.432,0.934,11.0,0.164,-12.124,0.0,0.0317,174.0,4.0,0.0357
252447,f,['pop' 'rock'],28,0.441,0.801,0.82,0.914,6.0,0.1,-8.001,1.0,0.121,118.0,4.0,0.0968
81319,f,['pop' 'rock'],18,0.0308,0.543,0.564,0.938,9.0,0.0621,-11.671,0.0,0.0327,104.0,4.0,0.095
141557,f,['pop' 'rock'],22,0.0319,0.808,0.913,0.915,2.0,0.0914,-7.312,1.0,0.0511,124.0,4.0,0.968
222133,f,['pop' 'rock'],42,4.57e-05,0.402,0.668,0.703,5.0,0.103,-6.831,1.0,0.0375,129.0,4.0,0.037
195586,f,['pop' 'rock'],32,0.00771,0.616,0.805,0.933,7.0,0.0802,-6.818,1.0,0.0314,108.0,3.0,0.753
342866,f,['pop' 'rock'],29,2.77e-06,0.424,0.846,0.819,9.0,0.103,-8.103,1.0,0.0446,129.0,4.0,0.0724
86773,f,['pop' 'rock'],54,0.916,0.429,0.839,0.767,6.0,0.12,-9.123,1.0,0.0466,110.0,3.0,0.808
212573,t,['hip hop' 'pop' 'r&b' 'rap'],19,0.217,0.587,0.594,1.45e-05,2.0,0.356,-7.148,1.0,0.361,160.0,4.0,0.29
211720,t,['hip hop' 'pop' 'r&b' 'rap'],21,0.674,0.782,0.513,2.38e-05,3.0,0.0922,-9.703,0.0,0.0835,118.0,4.0,0.533
169306,t,['hip hop' 'pop' 'r&b' 'rap'],33,0.589,0.784,0.588,0.00532,5.0,0.0916,-6.176,0.0,0.106,90.0,4.0,0.683
144706,t,['hip hop' 'pop' 'r&b' 'rap'],20,0.276,0.539,0.716,0.000334,1.0,0.0986,-8.124,1.0,0.339,160.0,4.0,0.468
224826,t,['hip hop' 'pop' 'r&b' 'rap'],18,0.388,0.881,0.454,0.00022,7.0,0.103,-8.544,0.0,0.0856,140.0,4.0,0.915
188400,t,['hip hop' 'pop' 'r&b' 'rap'],21,0.523,0.739,0.595,0.000131,10.0,0.128,-9.123,0.0,0.236,116.0,4.0,0.356
221120,t,['hip hop' 'pop' 'r&b' 'rap'],22,0.226,0.798,0.703,1.4e-05,1.0,0.396,-8.007,1.0,0.254,117.0,4.0,0.687
139106,t,['hip hop' 'pop' 'r&b' 'rap'],19,0.139,0.741,0.57,0.00555,8.0,0.326,-7.511,0.0,0.141,110.0,4.0,0.57
181146,t,['hip hop' 'pop' 'r&b' 'rap'],17,0.352,0.781,0.664,5.28e-06,9.0,0.111,-7.18,0.0,0.331,126.0,4.0,0.449
179666,t,['hip hop' 'pop' 'r&b' 'rap'],16,0.232,0.825,0.668,1.26e-06,3.0,0.0995,-8.241,1.0,0.482,140.0,4.0,0.687
96493,t,['hip hop' 'pop' 'r&b' 'rap'],19,0.381,0.804,0.509,0.000943,8.0,0.108,-8.024,0.0,0.393,92.0,4.0,0.371
174906,t,['hip hop' 'pop' 'r&b' 'rap'],24,0.754,0.823,0.741,4.47e-06,5.0,0.117,-7.539,0.0,0.36,100.0,4.0,0.297
172720,t,['hip hop' 'pop' 'r&b' 'rap'],33,0.701,0.77,0.656,0.148,7.0,0.084,-7.989,0.0,0.113,95.0,4.0,0.457
183480,t,['hip hop' 'pop' 'r&b' 'rap'],34,0.446,0.615,0.497,0.0719,1.0,0.0973,-9.366,1.0,0.204,100.0,4.0,0.49
157493,t,['hip hop' 'pop' 'r&b' 'rap'],33,0.65,0.708,0.449,3.9e-06,7.0,0.0724,-10.826,0.0,0.366,130.0,4.0,0.257
200306,t,['hip hop' 'pop' 'r&b' 'rap'],16,0.102,0.852,0.598,2.09e-06,2.0,0.11,-6.143,1.0,0.169,120.0,4.0,0.539
176453,t,['hip hop' 'pop' 'r&b' 'rap'],19,0.64,0.7,0.493,0.0751,1.0,0.26,-9.721,1.0,0.18,115.0,4.0,0.626
83733,t,['hip hop' 'pop' 'r&b' 'rap'],15,0.842,0.815,0.587,0.000321,11.0,0.0874,-6.415,0.0,0.621,141.0,4.0,0.714
135346,t,['hip hop' 'pop' 'r&b' 'rap'],19,0.421,0.656,0.919,9.18e-06,10.0,0.113,-5.674,0.0,0.446,136.0,4.0,0.56
115989,f,,53,0.995,0.368,0.00149,0.953,11.0,0.0873,-39.824,1.0,0.035,60.0,4.0,0.109
121953,f,,52,0.994,0.462,0.00172,0.836,3.0,0.0972,-36.782,1.0,0.0403,120.0,4.0,0.0576
123424,f,,52,0.995,0.516,0.0017,0.913,5.0,0.0732,-36.994,1.0,0.0455,120.0,4.0,0.0867
101323,f,,58,0.929,0.146,0.00734,0.685,2.0,0.114,-38.386,1.0,0.0501,138.0,4.0,0.0333
105940,f,,10,0.858,0.223,0.0491,0.829,6.0,0.11,-35.356,1.0,0.0438,79.0,4.0,0.0361
177426,f,['rock'],58,2.95e-05,0.473,0.742,0.144,9.0,0.176,-4.874,0.0,0.201,163.0,4.0,0.645
250680,f,['eletronic' 'pop'],5,0.0268,0.732,0.782,9.94e-06,0.0,0.106,-4.844,1.0,0.03,106.0,4.0,0.655
212546,f,['eletronic' 'pop'],3,0.027,0.635,0.845,0.0128,0.0,0.135,-4.816,0.0,0.0525,107.0,4.0,0.463
230080,f,['eletronic' 'pop'],1,0.00131,0.573,0.85,0.000571,0.0,0.411,-4.064,1.0,0.0559,120.0,4.0,0.665
329146,f,['pop'],70,0.459,0.742,0.533,0.148,0.0,0.064,-9.098,1.0,0.0288,97.0,4.0,0.391
401386,f,['pop'],19,0.36,0.724,0.61,0.0429,0.0,0.0922,-6.084,1.0,0.0324,98.0,4.0,0.221
385866,f,['pop'],27,0.317,0.282,0.747,0.00317,0.0,0.364,-9.928,1.0,0.0565,201.0,4.0,0.348
393386,f,['pop'],28,0.359,0.777,0.521,0.105,0.0,0.0594,-8.443,1.0,0.0277,98.0,4.0,0.335
299453,f,['pop'],19,0.419,0.504,0.953,0.0015,10.0,0.338,-7.747,0.0,0.0934,147.0,4.0,0.275
171360,f,['eletronic' 'pop'],77,0.00427,0.597,0.837,0.00115,10.0,0.839,-6.518,1.0,0.375,126.0,4.0,0.447
229424,f,['eletronic'],65,0.0107,0.749,0.814,0.664,11.0,0.114,-7.54,1.0,0.0732,124.0,4.0,0.529
353568,f,['eletronic'],51,0.00217,0.756,0.668,0.837,11.0,0.0796,-10.756,1.0,0.0704,124.0,4.0,0.504
138951,f,['r&b'],55,0.027,0.681,0.67,0.63,0.0,0.128,-7.542,0.0,0.0308,124.0,4.0,0.653
144479,f,['r&b'],26,0.0306,0.656,0.884,0.134,8.0,0.298,-6.789,0.0,0.0485,122.0,4.0,0.302
232057,f,['r&b'],26,0.0738,0.516,0.665,0.493,5.0,0.708,-9.416,0.0,0.0307,107.0,4.0,0.0588
222182,f,['r&b'],26,0.00945,0.636,0.878,0.931,2.0,0.102,-6.933,0.0,0.0378,124.0,4.0,0.659
181319,f,['r&b'],25,0.321,0.721,0.608,0.842,5.0,0.0979,-11.728,0.0,0.042,128.0,4.0,0.807
304825,f,['r&b'],1,0.514,0.569,0.521,0.00469,10.0,0.0962,-10.183,0.0,0.0839,115.0,4.0,0.143
346113,f,['r&b'],0,0.159,0.837,0.588,0.847,6.0,0.0925,-10.044,0.0,0.207,120.0,4.0,0.542
